,FL1-A,FL3-A
733,3705.2932,2390.196
734,3674.451,3294.493
735,3768.2205,2046.8926
736,4065.4292,4388.46
737,3797.0393,3067.1394
738,4134.885,2535.0884
739,3890.5972,1892.2869
740,4592.425,1936.7487
741,4097.6665,3444.7422
742,4197.9546,1.6940659e-21
743,3982.1194,3331.6772
744,3772.4165,2991.1921
745,3347.5938,2566.976
746,3813.9316,3022.4746
747,3804.0483,2703.0254
748,5052.387,4045.948
749,6070.7583,4663.475
750,3489.4175,3602.6821
751,3634.3965,3272.96
752,3987.379,3285.9578
753,5340.2583,3458.2866
754,3942.4285,1780.769
755,3795.0227,3526.806
756,3940.8206,3046.6196
757,3713.3552,1761.5231
758,4082.3982,3227.8462
759,7228.063,5716.3677
760,5483.2046,3900.962
761,3819.7898,1742.0897
762,3681.6978,2251.5398
763,3523.7678,3164.6523
764,3834.2073,3141.4438
765,5028.0605,2896.3523
766,3691.2378,1962.8628
767,3951.201,3368.905
768,3566.5315,3389.584
769,3494.2053,2587.6655
770,3784.8447,2981.5574
771,3441.314,2764.072
772,5514.606,3844.579
773,3423.911,2941.7932
774,3365.0781,2793.0586
775,4153.561,3688.8657
776,5155.7583,3901.818
777,3609.4153,3523.7678
778,3575.049,3167.1868
779,4086.89,1732.3029
780,3556.4556,3250.7573
781,3528.3198,2390.196
782,3557.9043,3427.4268
783,3543.2747,3010.1125
784,3723.5771,3427.4268
785,3705.2932,3673.235
786,3835.1572,2186.7961
787,3942.4285,1962.8628
788,3800.0525,1569.4587
789,3933.534,3087.1199
790,3784.8447,2921.1392
791,6460.3706,4560.7534
792,3872.9414,3103.8347
793,3425.6711,2848.2185
794,4162.1284,4210.6807
795,4022.3167,3409.6646
796,3919.5393,3206.5862
797,3977.5762,3034.6418
798,3407.863,3351.517
799,3693.6013,3495.794
800,3859.3735,3672.0173
801,3466.6177,3458.2866
802,3798.0452,1292.8977
803,3404.2456,3159.5576
804,5206.796,3114.775
805,3875.6208,3081.4646
806,3690.0527,2870.7854
807,3355.4187,1483.7596
808,5195.855,4077.2253
809,4027.2544,1417.7102
810,3984.379,1936.7487
811,6372.7075,4285.7603
812,3565.1013,664.12744
813,3700.6414,2855.8096
814,3642.0938,2450.601
815,3818.8171,295.71417
816,3930.2686,1742.0897
817,3681.6978,2896.3523
818,3932.719,3606.7302
819,4097.6665,3845.514
820,3647.176,2038.6964
821,3259.7212,2968.5237
822,3828.4788,3075.767
823,3583.4597,3112.055
824,5338.4336,2319.653
825,5989.4097,4604.2056
826,3315.392,1997.0288
827,5210.297,2556.4622
828,3783.8179,3174.7375
829,3720.1875,2941.7932
830,4208.051,3479.7395
831,3553.5486,2941.7932
832,3343.6484,1780.769
833,3418.603,2545.8337
834,3719.0537,2456.456
835,3593.1401,3174.7375
836,3523.7678,2479.5505
837,3494.2053,3141.4438
838,3466.6177,2208.7505
839,3979.8518,1809.2853
840,6180.134,3937.5923
841,3935.972,3300.8276
842,3822.6992,664.12744
843,4082.3982,2698.499
844,5000.9814,3323.5815
845,3690.0527,1988.5569
846,3549.1648,3081.4646
847,3584.8513,1.6940659e-21
848,6326.53,4643.2197
849,3489.4175,2881.8408
850,3514.571,3025.5344
851,3974.5293,3678.0842
852,3610.7537,3583.4597
853,3621.3657,2587.6655
854,3560.7925,2408.6785
855,3347.5938,1516.2197
856,3750.079,1997.0288
857,6272.59,4150.1016
858,3819.7898,1.6940659e-21
859,3655.9773,3075.767
860,3347.5938,2917.6443
861,3395.1184,3064.2417
862,4440.253,1406.559
863,3837.9983,1.6940659e-21
864,3843.643,3003.8567
865,4349.816,3758.6792
866,3333.6865,1005.85626
867,3494.2053,2186.7961
868,3482.9807,2945.184
869,3528.3198,3169.7122
870,3613.4226,3087.1199
871,3754.3933,3323.5815
872,3880.9465,3216.112
873,3473.2102,3194.5005
874,3562.2317,3653.4746
875,3606.7302,3481.362
876,3847.3792,3500.537
877,3697.1309,3302.9268
878,3437.8684,1569.4587
879,3829.4373,2670.8516
880,3509.9253,2126.3755
881,3498.9597,2326.2512
882,3562.2317,2698.499
883,3562.2317,3597.2463
884,3385.8696,3114.775
885,3268.5742,3022.4746
886,3407.863,2698.499
887,3694.78,3248.4988
888,4048.6711,3075.767
889,3541.794,1865.0446
890,5820.0347,4103.921
891,3744.6458,388.81177
892,3425.6711,2513.241
893,4125.935,2780.7556
894,3797.0393,295.71417
895,3722.4492,3103.8347
896,3277.319,3149.2612
897,3290.2383,2981.5574
898,3821.731,2720.9038
899,4127.735,3067.1394
900,4958.6553,2632.6306
901,3451.5479,3061.3328
902,4624.157,4840.853
903,5079.355,2991.1921
904,3534.3416,1771.1696
905,5229.5957,3439.5933
906,3854.7869,3255.2532
907,3667.1233,3468.2717
908,3479.7395,2617.8801
909,3597.2463,3270.7705
910,3448.1536,2910.6091
911,3396.9536,2666.1602
912,3309.1868,2994.3777
913,3300.8276,402.06403
914,3305.0195,2377.698
915,6455.39,3926.9863
916,3541.794,2805.1865
917,3494.2053,3451.5479
918,3385.8696,805.3202
919,5196.0654,4061.4478
920,3911.1619,1269.7141
921,3662.1926,3323.5815
922,3514.571,2208.7505
923,5774.7573,4442.0635
924,3573.637,1.6940659e-21
925,3898.3865,1211.1321
926,3441.314,2848.2185
927,3977.5762,2707.5288
928,4422.596,3587.6257
929,3514.571,3668.3503
930,3353.4707,2738.4277
931,3498.9597,54.062927
932,3715.6406,3725.8271
933,3847.3792,2332.812
934,3361.2305,2179.3938
935,3430.925,1406.559
936,3900.1045,1954.2048
937,3546.226,2529.6716
938,3809.9963,2729.7095
939,3734.7505,3075.767
940,3583.4597,702.86993
941,3948.8203,3146.6646
942,3430.925,2022.1672
943,3453.2388,3046.6196
944,3700.6414,2582.5347
945,3593.1401,2924.6187
946,3704.1333,2420.8262
947,3448.1536,1672.6063
948,4424.087,3612.0896
949,3734.7505,2889.129
950,3560.7925,2535.0884
951,3275.1428,1809.2853
952,4068.0698,715.74646
